transaction_id,complaint_id,from_account,to_account,amount,hop_number,timestamp
T000051301,C0011141,VICTIM_V0011141,ACC000083,125900,1,2026-01-02T18:54:52.254417
T000051302,C0011141,ACC000083,ACC000087,122700,2,2026-01-02T19:09:38.247963
T000051303,C0011141,ACC000087,ACC000085,118300,3,2026-01-02T19:21:22.825855
T000051304,C0011142,VICTIM_V0011142,ACC000039,1400,1,2026-01-02T18:55:10.684867
T000051305,C0011142,ACC000039,ACC000038,1400,2,2026-01-02T19:12:29.497829
T000051306,C0011142,ACC000038,ACC000037,315,3,2026-01-02T19:34:30.302874
T000051307,C0011142,ACC000038,ACC000040,1009,3,2026-01-02T19:34:30.302874
T000051308,C0011142,ACC000038,ACC000036,76,3,2026-01-02T19:34:30.302874
T000051309,C0011142,ACC000037,ACC000040,300,4,2026-01-02T19:42:28.341896
T000051310,C0011142,ACC000040,ACC000040,1300,4,2026-01-02T19:46:25.839907
T000051311,C0011142,ACC000036,ACC000040,100,4,2026-01-02T19:42:40.426348
T000051312,C0011143,VICTIM_V0011143,ACC000006,21200,1,2026-01-02T18:53:18.690162
T000051313,C0011143,ACC000006,ACC000004,21100,2,2026-01-02T19:14:23.804890
T000051314,C0011143,ACC000004,ACC000005,20300,3,2026-01-02T19:22:28.621261
T000051315,C0011144,VICTIM_V0011144,ACC000821,24900,1,2026-01-02T18:54:16.963896
T000051316,C0011144,ACC000821,ACC000822,24500,2,2026-01-02T19:10:42.178318
T000051317,C0011144,ACC000822,ACC000820,23600,3,2026-01-02T19:34:33.042336
T000051318,C0011145,VICTIM_V0011145,ACC000028,4000,1,2026-01-02T18:56:41.966702
T000051319,C0011145,ACC000028,ACC000023,2195,2,2026-01-02T19:01:14.187012
T000051320,C0011145,ACC000028,ACC000029,1705,2,2026-01-02T19:01:14.187012
T000051321,C0011145,ACC000023,ACC000027,1579,3,2026-01-02T19:24:29.864472
T000051322,C0011145,ACC000023,ACC000022,621,3,2026-01-02T19:24:29.864472
T000051323,C0011145,ACC000029,ACC000027,67,3,2026-01-02T19:19:50.163463
T000051324,C0011145,ACC000029,ACC000022,1633,3,2026-01-02T19:19:50.163463
T000051325,C0011145,ACC000027,ACC000024,1600,4,2026-01-02T19:27:19.014546
T000051326,C0011145,ACC000022,ACC000024,2200,4,2026-01-02T19:41:43.073437
T000051327,C0011146,VICTIM_V0011146,ACC000175,1700,1,2026-01-02T18:53:57.106531
T000051328,C0011146,ACC000175,ACC000173,1700,2,2026-01-02T19:09:03.566497
T000051329,C0011146,ACC000173,ACC000174,1600,3,2026-01-02T19:17:42.946325
T000051330,C0011147,VICTIM_V0011147,ACC000510,27100,1,2026-01-02T18:57:19.271381
T000051331,C0011147,ACC000510,ACC000511,4360,2,2026-01-02T19:05:56.341876
T000051332,C0011147,ACC000510,ACC000509,21940,2,2026-01-02T19:05:56.341876
T000051333,C0011147,ACC000511,ACC000513,2349,3,2026-01-02T19:27:14.963736
T000051334,C0011147,ACC000511,ACC000512,1851,3,2026-01-02T19:27:14.963736
T000051335,C0011147,ACC000509,ACC000513,10719,3,2026-01-02T19:24:58.922691
T000051336,C0011147,ACC000509,ACC000512,11081,3,2026-01-02T19:24:58.922691
T000051337,C0011147,ACC000513,ACC000513,12800,4,2026-01-02T19:37:18.325446
T000051338,C0011147,ACC000512,ACC000513,12800,4,2026-01-02T19:42:33.833678
T000051339,C0011148,VICTIM_V0011148,ACC000111,28800,1,2026-01-02T18:55:46.148239
T000051340,C0011148,ACC000111,ACC000106,27900,2,2026-01-02T19:09:35.780670
T000051341,C0011149,VICTIM_V0011149,ACC000002,4400,1,2026-01-02T18:56:24.790857
T000051342,C0011149,ACC000002,ACC000001,4300,2,2026-01-02T19:06:04.032774
T000051343,C0011149,ACC000001,ACC000003,4300,3,2026-01-02T19:12:18.690924
T000051344,C0011150,VICTIM_V0011150,ACC000004,602000,1,2026-01-02T18:57:15.843051
T000051345,C0011150,ACC000004,ACC000005,592900,2,2026-01-02T19:20:57.481141
T000051346,C0011151,VICTIM_V0011151,ACC000021,57800,1,2026-01-02T18:54:30.404143
T000051347,C0011151,ACC000021,ACC000020,41769,2,2026-01-02T19:04:57.365602
T000051348,C0011151,ACC000021,ACC000019,14731,2,2026-01-02T19:04:57.365602
T000051349,C0011151,ACC000020,ACC000021,40700,3,2026-01-02T19:14:31.153103
T000051350,C0011151,ACC000019,ACC000021,14300,3,2026-01-02T19:29:08.827771
T000051351,C0011152,VICTIM_V0011152,ACC000001,1300,1,2026-01-02T18:55:02.933177
T000051352,C0011152,ACC000001,ACC000002,1300,2,2026-01-02T19:14:39.769724
T000051353,C0011152,ACC000002,ACC000003,1300,3,2026-01-02T19:29:10.685834
T000051354,C0011153,VICTIM_V0011153,ACC001859,1000,1,2026-01-02T18:55:12.014084
T000051355,C0011153,ACC001859,ACC001857,1000,2,2026-01-02T19:04:08.244945
T000051356,C0011153,ACC001857,ACC001861,1000,3,2026-01-02T19:14:53.832763
T000051357,C0011154,VICTIM_V0011154,ACC000241,3300,1,2026-01-02T18:56:38.722393
T000051358,C0011154,ACC000241,ACC000244,3200,2,2026-01-02T19:12:19.891847
T000051359,C0011155,VICTIM_V0011155,ACC001104,118800,1,2026-01-02T18:58:52.299356
T000051360,C0011155,ACC001104,ACC001106,118100,2,2026-01-02T19:16:47.397068
T000051361,C0011155,ACC001106,ACC001105,114100,3,2026-01-02T19:23:03.255209
T000051362,C0011156,VICTIM_V0011156,ACC000036,100500,1,2026-01-02T18:55:08.183711
T000051363,C0011156,ACC000036,ACC000039,3303,2,2026-01-02T19:21:00.355711
T000051364,C0011156,ACC000036,ACC000037,39321,2,2026-01-02T19:21:00.355711
T000051365,C0011156,ACC000036,ACC000040,56676,2,2026-01-02T19:21:00.355711
T000051366,C0011156,ACC000039,ACC000038,3200,3,2026-01-02T19:43:57.359065
T000051367,C0011156,ACC000037,ACC000038,38000,3,2026-01-02T19:26:27.659343
T000051368,C0011156,ACC000040,ACC000038,55200,3,2026-01-02T19:47:12.585920
T000051369,C0011157,VICTIM_V0011157,ACC000016,6400,1,2026-01-02T18:55:52.713641
T000051370,C0011157,ACC000016,ACC000007,10,2,2026-01-02T19:11:19.603764
T000051371,C0011157,ACC000016,ACC000018,6090,2,2026-01-02T19:11:19.603764
T000051372,C0011157,ACC000018,ACC000015,2410,3,2026-01-02T19:27:15.906575
T000051373,C0011157,ACC000018,ACC000017,2077,3,2026-01-02T19:27:15.906575
T000051374,C0011157,ACC000018,ACC000011,1313,3,2026-01-02T19:27:15.906575
T000051375,C0011157,ACC000015,ACC000009,2400,4,2026-01-02T19:54:26.786113
T000051376,C0011157,ACC000017,ACC000009,2000,4,2026-01-02T19:37:13.369909
T000051377,C0011157,ACC000011,ACC000009,1300,4,2026-01-02T19:47:23.624522
T000051378,C0011157,ACC000009,ACC000013,5500,5,2026-01-02T19:53:42.278281
T000051379,C0011158,VICTIM_V0011158,ACC000007,716500,1,2026-01-02T18:55:46.832129
T000051380,C0011158,ACC000007,ACC000009,698000,2,2026-01-02T18:59:56.357163
T000051381,C0011158,ACC000009,ACC000010,690000,3,2026-01-02T19:09:34.249738
T000051382,C0011159,VICTIM_V0011159,ACC000035,42200,1,2026-01-02T18:58:13.010926
T000051383,C0011159,ACC000035,ACC000033,41000,2,2026-01-02T19:25:48.001878
T000051384,C0011159,ACC000033,ACC000034,40600,3,2026-01-02T19:34:02.776509
T000051385,C0011160,VICTIM_V0011160,ACC001277,217600,1,2026-01-02T18:57:54.033417
T000051386,C0011160,ACC001277,ACC001278,77452,2,2026-01-02T19:14:07.875274
T000051387,C0011160,ACC001277,ACC001279,132848,2,2026-01-02T19:14:07.875274
T000051388,C0011160,ACC001278,ACC001279,75100,3,2026-01-02T19:38:27.201183
T000051389,C0011160,ACC001279,ACC001279,204500,3,2026-01-02T19:21:19.396562
T000051390,C0011161,VICTIM_V0011161,ACC000266,29300,1,2026-01-02T18:59:37.829007
T000051391,C0011161,ACC000266,ACC000265,29000,2,2026-01-02T19:13:18.888990
T000051392,C0011161,ACC000265,ACC000264,28300,3,2026-01-02T19:38:35.349017
T000051393,C0011162,VICTIM_V0011162,ACC001119,85100,1,2026-01-02T18:59:15.153424
T000051394,C0011162,ACC001119,ACC001121,83600,2,2026-01-02T19:17:44.922094
T000051395,C0011163,VICTIM_V0011163,ACC000136,30500,1,2026-01-02T18:56:34.658094
T000051396,C0011163,ACC000136,ACC000134,30100,2,2026-01-02T19:18:53.227812
T000051397,C0011163,ACC000134,ACC000135,29000,3,2026-01-02T19:35:32.196330
T000051398,C0011164,VICTIM_V0011164,ACC000458,848200,1,2026-01-02T18:56:32.919029
T000051399,C0011164,ACC000458,ACC000460,824800,2,2026-01-02T19:10:17.811687
T000051400,C0011164,ACC000460,ACC000459,792900,3,2026-01-02T19:15:23.500813
T000051401,C0011165,VICTIM_V0011165,ACC000064,13700,1,2026-01-02T18:59:22.425584
T000051402,C0011165,ACC000064,ACC000063,13300,2,2026-01-02T19:25:33.154055
T000051403,C0011166,VICTIM_V0011166,ACC000004,35900,1,2026-01-02T19:00:35.681347
T000051404,C0011166,ACC000004,ACC000005,34600,2,2026-01-02T19:13:42.232965
T000051405,C0011166,ACC000005,ACC000006,33900,3,2026-01-02T19:36:38.040622
T000051406,C0011167,VICTIM_V0011167,ACC000008,56600,1,2026-01-02T18:57:05.307793
T000051407,C0011167,ACC000008,ACC000013,54900,2,2026-01-02T19:15:47.570092
T000051408,C0011167,ACC000013,ACC000014,17978,3,2026-01-02T19:38:21.258575
T000051409,C0011167,ACC000013,ACC000015,14835,3,2026-01-02T19:38:21.258575
T000051410,C0011167,ACC000013,ACC000007,21187,3,2026-01-02T19:38:21.258575
T000051411,C0011167,ACC000014,ACC000017,17700,4,2026-01-02T19:47:26.224829
T000051412,C0011167,ACC000015,ACC000017,14700,4,2026-01-02T20:00:07.740414
T000051413,C0011167,ACC000007,ACC000017,20600,4,2026-01-02T20:04:53.895485
T000051414,C0011167,ACC000017,ACC000016,51400,5,2026-01-02T20:18:56.076660
T000051415,C0011168,VICTIM_V0011168,ACC000001,105700,1,2026-01-02T19:00:57.435653
T000051416,C0011168,ACC000001,ACC000003,103700,2,2026-01-02T19:10:03.461255
T000051417,C0011168,ACC000003,ACC000002,99900,3,2026-01-02T19:19:02.633060
T000051418,C0011169,VICTIM_V0011169,ACC000035,441100,1,2026-01-02T18:58:52.909175
T000051419,C0011169,ACC000035,ACC000034,35194,2,2026-01-02T19:11:01.406087
T000051420,C0011169,ACC000035,ACC000033,391606,2,2026-01-02T19:11:01.406087
T000051421,C0011169,ACC000034,ACC000035,35000,3,2026-01-02T19:35:02.554341
T000051422,C0011169,ACC000033,ACC000035,387800,3,2026-01-02T19:38:03.545640
T000051423,C0011170,VICTIM_V0011170,ACC000003,1000,1,2026-01-02T19:00:30.723556
T000051424,C0011170,ACC000003,ACC000001,590,2,2026-01-02T19:11:34.764987
T000051425,C0011170,ACC000003,ACC000002,410,2,2026-01-02T19:11:34.764987
T000051426,C0011170,ACC000001,ACC000003,600,3,2026-01-02T19:16:23.051532
T000051427,C0011170,ACC000002,ACC000003,400,3,2026-01-02T19:21:21.546194
T000051428,C0011171,VICTIM_V0011171,ACC000541,297600,1,2026-01-02T19:00:32.018919
T000051429,C0011171,ACC000541,ACC000542,290200,2,2026-01-02T19:06:15.911286
T000051430,C0011171,ACC000542,ACC000540,281600,3,2026-01-02T19:20:35.654295
T000051431,C0011171,ACC000540,ACC000539,270400,4,2026-01-02T19:35:04.060591
T000051432,C0011172,VICTIM_V0011172,ACC000509,5900,1,2026-01-02T19:00:59.715950
T000051433,C0011172,ACC000509,ACC000513,5800,2,2026-01-02T19:19:22.137074
T000051434,C0011172,ACC000513,ACC000510,5700,3,2026-01-02T19:44:46.250562
T000051435,C0011173,VICTIM_V0011173,ACC000003,134000,1,2026-01-02T18:57:51.521465
T000051436,C0011173,ACC000003,ACC000001,130600,2,2026-01-02T19:07:04.247711
T000051437,C0011173,ACC000001,ACC000002,125500,3,2026-01-02T19:26:43.185858
T000051438,C0011174,VICTIM_V0011174,ACC000004,18300,1,2026-01-02T19:00:51.175763
T000051439,C0011174,ACC000004,ACC000006,219,2,2026-01-02T19:28:15.305701
T000051440,C0011174,ACC000004,ACC000005,17681,2,2026-01-02T19:28:15.305701
T000051441,C0011174,ACC000006,ACC000006,200,3,2026-01-02T19:34:49.184027
T000051442,C0011174,ACC000005,ACC000006,17000,3,2026-01-02T19:34:57.078013
T000051443,C0011175,VICTIM_V0011175,ACC000021,68900,1,2026-01-02T18:58:48.768525
T000051444,C0011175,ACC000021,ACC000019,40207,2,2026-01-02T19:06:02.841732
T000051445,C0011175,ACC000021,ACC000020,27993,2,2026-01-02T19:06:02.841732
T000051446,C0011175,ACC000019,ACC000021,38900,3,2026-01-02T19:26:39.366906
T000051447,C0011175,ACC000020,ACC000021,27300,3,2026-01-02T19:20:46.819541
T000051448,C0011176,VICTIM_V0011176,ACC000004,64500,1,2026-01-02T19:01:37.315959
T000051449,C0011176,ACC000004,ACC000005,18934,2,2026-01-02T19:14:44.290111
T000051450,C0011176,ACC000004,ACC000006,44266,2,2026-01-02T19:14:44.290111
T000051451,C0011176,ACC000005,ACC000006,18500,3,2026-01-02T19:26:56.723295
T000051452,C0011176,ACC000006,ACC000006,60800,3,2026-01-02T19:26:24.678061
T000051453,C0011177,VICTIM_V0011177,ACC000231,59500,1,2026-01-02T18:58:09.097883
T000051454,C0011177,ACC000231,ACC000223,37010,2,2026-01-02T19:19:54.213662
T000051455,C0011177,ACC000231,ACC000227,21390,2,2026-01-02T19:19:54.213662
T000051456,C0011177,ACC000223,ACC000232,36500,3,2026-01-02T19:33:39.644118
T000051457,C0011177,ACC000227,ACC000232,20700,3,2026-01-02T19:48:04.714224
T000051458,C0011177,ACC000232,ACC000224,56300,4,2026-01-02T20:05:56.474700
T000051459,C0011178,VICTIM_V0011178,ACC000002,1139600,1,2026-01-02T19:02:01.728770
T000051460,C0011178,ACC000002,ACC000001,1106300,2,2026-01-02T19:07:06.053384
T000051461,C0011178,ACC000001,ACC000003,1082700,3,2026-01-02T19:29:07.400836
T000051462,C0011179,VICTIM_V0011179,ACC000009,123500,1,2026-01-02T18:59:42.369704
T000051463,C0011179,ACC000009,ACC000008,122700,2,2026-01-02T19:19:42.326365
T000051464,C0011179,ACC000008,ACC000012,117900,3,2026-01-02T19:34:15.134598
T000051465,C0011179,ACC000012,ACC000011,114900,4,2026-01-02T19:40:34.428217
T000051466,C0011180,VICTIM_V0011180,ACC000174,8600,1,2026-01-02T19:00:19.932268
T000051467,C0011180,ACC000174,ACC000173,8500,2,2026-01-02T19:25:32.060687
T000051468,C0011180,ACC000173,ACC000175,8200,3,2026-01-02T19:40:26.820859
T000051469,C0011181,VICTIM_V0011181,ACC000030,290200,1,2026-01-02T19:01:39.550636
T000051470,C0011181,ACC000030,ACC000031,283700,2,2026-01-02T19:17:06.550666
T000051471,C0011181,ACC000031,ACC000032,276400,3,2026-01-02T19:44:17.765497
T000051472,C0011182,VICTIM_V0011182,ACC000002,24200,1,2026-01-02T19:02:16.068790
T000051473,C0011182,ACC000002,ACC000001,13086,2,2026-01-02T19:10:47.356223
T000051474,C0011182,ACC000002,ACC000003,10514,2,2026-01-02T19:10:47.356223
T000051475,C0011182,ACC000001,ACC000003,12900,3,2026-01-02T19:15:09.206412
T000051476,C0011182,ACC000003,ACC000003,23100,3,2026-01-02T19:21:08.788368
T000051477,C0011183,VICTIM_V0011183,ACC000034,60700,1,2026-01-02T18:59:58.764670
T000051478,C0011183,ACC000034,ACC000033,60100,2,2026-01-02T19:28:00.323451
T000051479,C0011183,ACC000033,ACC000035,59800,3,2026-01-02T19:52:26.820019
T000051480,C0011184,VICTIM_V0011184,ACC000002,44500,1,2026-01-02T18:58:56.361695
T000051481,C0011184,ACC000002,ACC000003,11045,2,2026-01-02T19:03:23.427276
T000051482,C0011184,ACC000002,ACC000001,32155,2,2026-01-02T19:03:23.427276
T000051483,C0011184,ACC000003,ACC000003,10900,3,2026-01-02T19:09:40.443157
T000051484,C0011184,ACC000001,ACC000003,30900,3,2026-01-02T19:30:54.273111
T000051485,C0011185,VICTIM_V0011185,ACC000172,8100,1,2026-01-02T18:58:58.555181
T000051486,C0011185,ACC000172,ACC000170,8000,2,2026-01-02T19:10:21.567940
T000051487,C0011185,ACC000170,ACC000169,7900,3,2026-01-02T19:30:16.972135
T000051488,C0011186,VICTIM_V0011186,ACC000004,37600,1,2026-01-02T18:59:13.094912
T000051489,C0011186,ACC000004,ACC000006,36300,2,2026-01-02T19:23:14.782017
T000051490,C0011186,ACC000006,ACC000005,34900,3,2026-01-02T19:41:07.600307
T000051491,C0011187,VICTIM_V0011187,ACC000030,51900,1,2026-01-02T19:02:41.035087
T000051492,C0011187,ACC000030,ACC000031,50000,2,2026-01-02T19:23:42.729831
T000051493,C0011187,ACC000031,ACC000032,48600,3,2026-01-02T19:29:42.450667
T000051494,C0011188,VICTIM_V0011188,ACC000003,162400,1,2026-01-02T19:00:53.035083
T000051495,C0011188,ACC000003,ACC000001,158400,2,2026-01-02T19:18:30.210020
T000051496,C0011189,VICTIM_V0011189,ACC000003,936300,1,2026-01-02T18:59:55.656977
T000051497,C0011189,ACC000003,ACC000002,906800,2,2026-01-02T19:15:56.106060
T000051498,C0011190,VICTIM_V0011190,ACC000032,299400,1,2026-01-02T19:01:45.631804
T000051499,C0011190,ACC000032,ACC000030,289100,2,2026-01-02T19:30:38.144164
T000051500,C0011190,ACC000030,ACC000031,285800,3,2026-01-02T19:45:16.313816
T000051501,C0011191,VICTIM_V0011191,ACC000719,13400,1,2026-01-02T19:00:16.540465
T000051502,C0011191,ACC000719,ACC000718,13300,2,2026-01-02T19:10:23.283570
T000051503,C0011191,ACC000718,ACC000720,13100,3,2026-01-02T19:30:26.344175
T000051504,C0011192,VICTIM_V0011192,ACC000362,1760600,1,2026-01-02T19:01:58.322443
T000051505,C0011192,ACC000362,ACC000361,1727900,2,2026-01-02T19:21:08.926230
T000051506,C0011192,ACC000361,ACC000363,1663200,3,2026-01-02T19:27:24.338302
T000051507,C0011193,VICTIM_V0011193,ACC000004,2220000,1,2026-01-02T19:03:27.144322
T000051508,C0011193,ACC000004,ACC000005,970800,2,2026-01-02T19:25:32.870359
T000051509,C0011193,ACC000004,ACC000006,1186900,2,2026-01-02T19:25:32.870359
T000051510,C0011193,ACC000005,ACC000006,961700,3,2026-01-02T19:44:19.151147
T000051511,C0011193,ACC000006,ACC000006,2133300,3,2026-01-02T19:41:30.999756
T000051512,C0011194,VICTIM_V0011194,ACC000003,2600,1,2026-01-02T19:03:28.659792
T000051513,C0011194,ACC000003,ACC000001,283,2,2026-01-02T19:23:24.891378
T000051514,C0011194,ACC000003,ACC000002,2217,2,2026-01-02T19:23:24.891378
T000051515,C0011194,ACC000001,ACC000003,300,3,2026-01-02T19:35:10.667258
T000051516,C0011194,ACC000002,ACC000003,2200,3,2026-01-02T19:39:25.526144
T000051517,C0011195,VICTIM_V0011195,ACC000074,65400,1,2026-01-02T19:01:10.062564
T000051518,C0011195,ACC000074,ACC000070,63000,2,2026-01-02T19:10:56.279709
T000051519,C0011195,ACC000070,ACC000082,61500,3,2026-01-02T19:18:55.055597
T000051520,C0011196,VICTIM_V0011196,ACC000666,58200,1,2026-01-02T19:02:07.375748
T000051521,C0011196,ACC000666,ACC000665,56900,2,2026-01-02T19:21:11.355394
T000051522,C0011196,ACC000665,ACC000667,55400,3,2026-01-02T19:45:03.716019
T000051523,C0011196,ACC000667,ACC000664,53200,4,2026-01-02T20:08:44.493757
T000051524,C0011197,VICTIM_V0011197,ACC000038,1485200,1,2026-01-02T19:04:24.170062
T000051525,C0011197,ACC000038,ACC000040,585666,2,2026-01-02T19:15:00.528620
T000051526,C0011197,ACC000038,ACC000036,885534,2,2026-01-02T19:15:00.528620
T000051527,C0011197,ACC000040,ACC000037,575000,3,2026-01-02T19:44:24.042664
T000051528,C0011197,ACC000036,ACC000037,867500,3,2026-01-02T19:35:32.832001
T000051529,C0011198,VICTIM_V0011198,ACC000004,12800,1,2026-01-02T19:04:42.302608
T000051530,C0011198,ACC000004,ACC000006,1816,2,2026-01-02T19:31:15.535483
T000051531,C0011198,ACC000004,ACC000005,10584,2,2026-01-02T19:31:15.535483
T000051532,C0011198,ACC000006,ACC000006,1800,3,2026-01-02T19:40:02.098615
T000051533,C0011198,ACC000005,ACC000006,10200,3,2026-01-02T19:55:43.681343
T000051534,C0011199,VICTIM_V0011199,ACC000298,28200,1,2026-01-02T19:01:30.263460
T000051535,C0011199,ACC000298,ACC000299,27400,2,2026-01-02T19:18:39.129890
T000051536,C0011200,VICTIM_V0011200,ACC000143,1100,1,2026-01-02T19:02:36.687204
T000051537,C0011200,ACC000143,ACC000141,1100,2,2026-01-02T19:06:07.775333
T000051538,C0011200,ACC000141,ACC000146,1100,3,2026-01-02T19:31:35.903060
T000051539,C0011201,VICTIM_V0011201,ACC000003,234900,1,2026-01-02T19:04:54.672733
T000051540,C0011201,ACC000003,ACC000001,225900,2,2026-01-02T19:18:27.974537
T000051541,C0011201,ACC000001,ACC000002,223900,3,2026-01-02T19:29:06.644312
T000051542,C0011202,VICTIM_V0011202,ACC000006,218500,1,2026-01-02T19:04:03.249530
T000051543,C0011202,ACC000006,ACC000004,6948,2,2026-01-02T19:11:31.119081
T000051544,C0011202,ACC000006,ACC000005,206452,2,2026-01-02T19:11:31.119081
T000051545,C0011202,ACC000004,ACC000006,6700,3,2026-01-02T19:34:10.749565
T000051546,C0011202,ACC000005,ACC000006,201800,3,2026-01-02T19:30:19.136847
T000051547,C0011203,VICTIM_V0011203,ACC000008,6100,1,2026-01-02T19:03:02.611107
T000051548,C0011203,ACC000008,ACC000015,5900,2,2026-01-02T19:23:54.225099
T000051549,C0011204,VICTIM_V0011204,ACC000862,1000,1,2026-01-02T19:04:13.401457
T000051550,C0011204,ACC000862,ACC000863,1000,2,2026-01-02T19:23:54.562075
T000051551,C0011204,ACC000863,ACC000864,1000,3,2026-01-02T19:30:23.623485
T000051552,C0011204,ACC000864,ACC000865,1000,4,2026-01-02T19:53:58.941641
T000051553,C0011205,VICTIM_V0011205,ACC000661,14400,1,2026-01-02T19:04:07.552636
T000051554,C0011205,ACC000661,ACC000662,14200,2,2026-01-02T19:15:15.676593
T000051555,C0011206,VICTIM_V0011206,ACC000001,180400,1,2026-01-02T19:03:25.171997
T000051556,C0011206,ACC000001,ACC000003,114787,2,2026-01-02T19:28:12.774633
T000051557,C0011206,ACC000001,ACC000002,61213,2,2026-01-02T19:28:12.774633
T000051558,C0011206,ACC000003,ACC000003,112800,3,2026-01-02T19:34:09.380473
T000051559,C0011206,ACC000002,ACC000003,58900,3,2026-01-02T19:43:22.265522
T000051560,C0011207,VICTIM_V0011207,ACC000064,2300,1,2026-01-02T19:04:39.086685
T000051561,C0011207,ACC000064,ACC000063,2300,2,2026-01-02T19:24:11.986299
T000051562,C0011207,ACC000063,ACC000062,2200,3,2026-01-02T19:31:25.799975
T000051563,C0011208,VICTIM_V0011208,ACC000003,15400,1,2026-01-02T19:06:24.292830
T000051564,C0011208,ACC000003,ACC000001,15200,2,2026-01-02T19:21:20.797502
T000051565,C0011209,VICTIM_V0011209,ACC000255,19800,1,2026-01-02T19:04:43.954158
T000051566,C0011209,ACC000255,ACC000257,8798,2,2026-01-02T19:31:41.388188
T000051567,C0011209,ACC000255,ACC000256,10902,2,2026-01-02T19:31:41.388188
T000051568,C0011209,ACC000257,ACC000257,8700,3,2026-01-02T19:51:14.949236
T000051569,C0011209,ACC000256,ACC000257,10700,3,2026-01-02T19:45:55.180596
T000051570,C0011210,VICTIM_V0011210,ACC000168,9400,1,2026-01-02T19:05:05.455552
T000051571,C0011210,ACC000168,ACC000166,9300,2,2026-01-02T19:15:09.279540
T000051572,C0011211,VICTIM_V0011211,ACC000001,13400,1,2026-01-02T19:04:43.894039
T000051573,C0011211,ACC000001,ACC000003,6602,2,2026-01-02T19:15:50.688234
